YEAR ,STATE,UNIT,FIRE NUMBER,FIRE NAME,AGENCY,Alarm Date,Containment Date,Collection Method,CAUSE,Incident Number,Objective,Report Acres,GIS Acres
1993,CA,SQF,00000090,GIBBON,USF,19930823,19930827,8,2,00000000,1,750.0,670.1
1993,CA,SQF,00000068,MILL,USF,19930712,19930713,8,9,00000000,1,70.0,141.0
1993,CA,SQF,00000030,OAT,USF,19930619,19930619,8,7,00000000,1,200.0,182.8
1993,CA,SQF,00000002,PILOT,USF,19930501,19930503,8,8,00000000,1,115.0,108.8
1993,CA,SQF,00000009,POWER,USF,19930512,19930512,8,7,00000000,1,517.0,481.8
1993,CA,SQF,00000008,RICBAR,USF,19930512,19930512,8,7,00000000,1,150.0,445.5
1993,CA,SQF,00000095,RUSSIA,USF,19930830,19930831,8,7,00000000,1,1485.0,216.4
1993,CA,SQF,00000031,WHITE DEER,USF,19930619,19930619,8,9,00000000,1,200.0,217.6
1993,CA,SRF,00000063,,USF,19931126,19931127,8,5,00000000,1,307.0,305.7
1993,CA,TCU,00000351,GROVES,CDF,19930616,0,0,2,00002679,1,0.0,311.5
1993,CA,TUU,00000000,ELEPHANT,CDF,19930000,0,0,14,00005597,1,0.0,218.9
1993,CA,VNC,00000000,CHEESEBORO,CCO,19931028,0,0,14,00000000,1,0.0,845.0
1993,CA,VNC,00000000,GREEN MEADOWS,CCO,19931026,0,0,14,00000000,1,0.0,38479.1
1993,CA,VNC,00000000,STECKEL,CCO,19931027,0,0,14,00000000,1,0.0,27084.6
1994,CA,AEU,00000383,KELSEY,CDF,19940807,0,0,7,00003103,1,0.0,813.3
1994,CA,AEU,00000156,SUNNYBROOK,CDF,19940626,0,0,14,00002093,1,0.0,229.7
1994,CA,ANF,00000123,HEATON,USF,19940816,19940821,8,3,00000000,1,600.0,594.2
1994,CA,ANF,00000065,SCOUT,USF,19940625,19940630,8,4,,0,3020.0,3487.8
1994,CA,BBD,0000D054,PALADINO,BLM,19940528,19940528,8,9,00000000,1,100.0,136.9
1994,CA,BBD,0000D050,POSO,BLM,19940516,19940516,8,7,00000000,1,650.0,552.1
1994,CA,BDF,00000097,DEVILS,USF,19940703,19940709,8,9,00000000,1,12303.0,12962.1
1994,CA,BDF,00000201,ESPERANZA,CDF,19940821,19940823,8,7,,0,657.0,1843.7
1994,CA,BDF,00000188,HIGHWAY 18,USF,19940829,19940829,8,9,00000000,1,111.0,153.7
1994,CA,BDF,00000073,LAKE HEMET,USF,19940701,19940704,8,14,00000000,1,622.0,557.9
1994,CA,BDF,00000071,PALM,USF,19940701,19940710,8,1,00000000,1,20901.0,19422.2
1994,CA,BDF,00000184,ROUSE,USF,19940813,19940818,8,9,00000000,1,540.0,601.8
1994,CA,BDF,00000185,WILLOW,USF,19940813,19940918,8,1,00000000,1,1200.0,1275.6
1994,CA,BDF,00000000,,USF,19940000,0,0,14,00000000,1,0.0,132.6
1994,CA,BDF,00000000,,USF,19940000,0,0,14,00000000,1,0.0,475.7
1994,CA,BDF,00000000,,USF,19940000,0,0,14,00000000,1,0.0,743.8
1994,CA,BDU,00000821,,CDF,19940909,0,0,9,00055590,1,0.0,127.0
1994,CA,BEU,00000000,BASHAM,CDF,19940624,0,0,14,00001594,1,0.0,1097.6
1994,CA,BEU,00000000,PINNACLES,CDF,19940805,0,0,14,00002193,1,0.0,938.5
1994,CA,BTU,00000363,RAULSON,CDF,19940630,0,0,2,00004414,1,0.0,687.4
1994,CA,BTU,00000268,TABLE,CDF,19940611,0,0,6,00003837,1,0.0,1131.5
1994,CA,CCD,0000D275,DOYLE,BLM,19940603,19940605,8,5,00000000,1,2000.0,1695.6
1994,CA,CNF,00000050,LIVE OAK,USF,19940821,19940823,8,9,00000000,1,180.0,160.1
1994,CA,CNF,00000016,SECOND,USF,19940626,19940716,8,9,00000000,1,5120.0,5779.1
1994,CA,FKU,00000183,FRIANT,CDF,19940727,0,0,2,00007538,1,0.0,624.0
1994,CA,FKU,00000114,YORK,CDF,19940612,0,0,2,00005504,1,0.0,1012.4
1994,CA,FKU,00000186,,CDF,19940730,0,0,10,00007660,1,0.0,204.5
1994,CA,KNF,00000036,BEAR,USF,19940721,19940729,8,1,00000000,1,1582.0,2033.9
1994,CA,KNF,00000113,JACK #1,USF,19940721,19940810,8,1,00000000,1,28953.0,28206.6
1994,CA,KNF,00000049,RHOMBUS,USF,19940721,19940725,8,1,00000000,1,300.0,242.7
1994,CA,KNF,00000170,SPECIMEN,USF,19940918,19941012,8,1,00000000,1,7015.0,8378.1
1994,CA,KNP,00000059,EMPIRE,NPS,19940719,19941008,8,1,00000000,2,117.5,104.1
1994,CA,KRN,00000000,CHEVRON,CCO,19940530,0,0,1,00000000,1,0.0,1232.0
1994,CA,KRN,00000000,DIGIER,CCO,19940728,0,0,10,00000000,1,0.0,345.0
1994,CA,KRN,00000000,FORT,CCO,19941003,0,0,10,00000000,1,0.0,997.1
1994,CA,KRN,00000000,KECK,CCO,19940801,0,0,14,00000000,1,0.0,429.4
1994,CA,KRN,00000000,LAKELAND,CCO,19940614,0,0,5,00000000,1,0.0,2437.0
1994,CA,KRN,00000000,SMOOT,CCO,19940924,0,0,2,00000000,1,0.0,794.4
1994,CA,LAC,00000001,"""G"" FIRE",CCO,19940520,0,0,14,00946962,1,0.0,331.4
1994,CA,LAC,00000072,AGUA DULCE FIRE,CCO,19941008,0,0,14,00941447,1,0.0,1164.1
1994,CA,LAC,00000002,BALDWIN FIRE,CCO,19940601,0,0,14,00947469,1,0.0,167.8
1994,CA,LAC,00000000,CEMENT FIRE #1,CCO,19940619,0,0,14,00000000,1,0.0,122.0
1994,CA,LAC,00000000,CEMENT FIRE #2,CCO,19940721,0,0,14,00000000,1,0.0,625.3
1994,CA,LAC,00000000,JOSHUA FIRE,CCO,19940601,0,0,14,00000000,1,0.0,326.6
1994,CA,LAC,00000000,KERN CO. FIRE 192 AC,CCO,19940527,0,0,14,00000000,1,0.0,180.3
1994,CA,LAC,00000048,LEONA FIRE,CCO,19940808,0,0,14,00941114,1,0.0,578.0
1994,CA,LAC,00000007,SHOOTING FIRE,CCO,19940625,0,0,14,00948727,1,0.0,3537.9
1994,CA,LAC,00000007,WAGON FIRE,CCO,19940625,0,0,14,00948723,1,0.0,570.4
1994,CA,LAC,00000074,WEST FIRE,CCO,19941019,0,0,14,00941508,1,0.0,277.6
1994,CA,LMU,00000000,WIDOW INC.,CDF,19940818,0,0,14,00020407,1,0.0,348.2
1994,CA,LNU,00000292,PG&E #24,CDF,19940000,0,0,14,00001167,1,0.0,1275.5
1994,CA,LPF,00000038,ALISO,USF,19940730,19940731,8,3,00000000,1,3129.0,3243.6
